name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;656;0;1000;3045;1102;3045;942;0
header;111;164;111;197;1735;197;1735;164
A;940;162;940;162;940;162;940;162
A;915;232;915;259;937;259;937;232
A;899;723;899;738;906;738;906;723
B;923;899;923;927;944;927;944;899
A;769;993;769;995;769;995;769;993
A;944;1323;944;1324;944;1324;944;1323
C;928;1564;928;1592;948;1592;948;1564
A;945;1674;945;1674;945;1674;945;1674
D;971;1737;971;1763;1005;1763;1005;1737
D;940;2242;940;2268;961;2268;961;2242
D;1039;2713;1039;2728;1058;2728;1058;2713
