name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;215;0;284;3049;987;3049;987;0
header;150;122;150;167;1774;167;1774;122
A;954;195;954;221;973;221;973;195
C;341;606;341;623;354;623;354;606
C;521;835;521;853;535;853;535;835
B;953;863;953;889;972;889;972;863
C;754;1438;754;1457;769;1457;769;1438
C;951;1540;951;1568;971;1568;971;1540
D;950;2216;950;2244;972;2244;972;2216
C;740;2398;740;2417;755;2417;755;2398
C;399;2581;399;2600;413;2600;413;2581
B;538;2744;538;2771;557;2771;557;2744
A;815;2744;815;2759;824;2759;824;2744
A;512;2745;512;2759;522;2759;522;2745
