name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;514;0;766;3049;1047;3049;1092;0
header;221;140;221;177;1860;177;1860;140
A;769;82;769;82;769;82;769;82
A;1031;201;1031;228;1053;228;1053;201
B;637;527;637;545;652;545;652;527
D;726;743;726;770;759;770;759;743
B;1031;880;1031;906;1052;906;1052;880
C;1026;1567;1026;1597;1048;1597;1048;1567
B;762;2242;762;2253;770;2253;770;2242
D;1025;2246;1025;2273;1046;2273;1046;2246
A;745;2427;745;2439;752;2439;752;2427
A;770;2577;770;2589;777;2589;777;2577
A;1010;2813;1010;2820;1017;2820;1017;2813
